,Index,display_url,comments,is_video,likes,caption,labels,labels_strings,likes_normalized,comments_normalized,engagement_score,engagement,caption+labels,label_tokens,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
10,11,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72272153_2912646695412376_2766139210596093882_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=6fa55fb8608f6053edd6c7e5ba95a506&oe=5E764557,654,False,321590,"Photo by Michael Melford @michaelmelford | An aerial view from a plane over the massive Sossusvlei dunes of Namibia. A high concentration of iron in the sand and the oxidation process create the yellow-to-red colors of the dunes. These are some of the highest dunes in the world, with names like Big Daddy (325 meters high) and Dune 45, which is composed of five-million-year-old sand from the Kalahari desert, blown here from eastern Namibia and Botswana. From the air, these dunes just go on and on all the way to the sea to the west and north to Walvis Bay. #Namibia #aerial #wilderness #sanddunes'","['water', 'liquid', 'close', 'up', 'sky', 'sand', 'pattern', 'transparent', 'material', 'macro', 'photography']",water liquid close up sky sand pattern transparent material macro photography,0.19898918272056867,0.05024199124222171,0.10974086783356049,0,"Photo by Michael Melford @michaelmelford | An aerial view from a plane over the massive Sossusvlei dunes of Namibia. A high concentration of iron in the sand and the oxidation process create the yellow-to-red colors of the dunes. These are some of the highest dunes in the world, with names like Big Daddy (325 meters high) and Dune 45, which is composed of five-million-year-old sand from the Kalahari desert, blown here from eastern Namibia and Botswana. From the air, these dunes just go on and on all the way to the sea to the west and north to Walvis Bay. #Namibia #aerial #wilderness #sanddunes' water liquid close up sky sand pattern transparent material macro photography","['water', 'liquid', 'close', 'sky', 'sand', 'pattern', 'transparent', 'material', 'macro', 'photography']",0.020003553479909897,0.21998511254787445,0.02000519447028637,0.020000074058771133,0.020001208409667015,0.02000570297241211,0.020005011931061745,0.3734946846961975,0.02000511810183525,0.26649439334869385
11,13,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/77295078_2274625069310103_2201336042786790536_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=fa4bceabfbc2483dc8c4fee043f3a2ce&oe=5E7D5253,1767,False,310655,"Photo by @gerdludwig | Wearing the local costume—a dying custom in modern times—a villager in the Schwalm area of Germany kneads large heaps of sourdough. They will later be taken to the nearby communal bakehouse, where they will become huge, crusty loaves of delicious bread.\n@thephotosociety @natgeoimagecollection #Schwalm #Germany #sourdough'","['food', 'baking', 'cuisine', 'dish', 'bakery', 'sourdough', 'baker', 'bun', 'ingredient', 'bread']",food baking cuisine dish bakery sourdough baker bun ingredient bread,0.1922229688673723,0.1357455634938926,0.1583365256432845,1,"Photo by @gerdludwig | Wearing the local costume—a dying custom in modern times—a villager in the Schwalm area of Germany kneads large heaps of sourdough. They will later be taken to the nearby communal bakehouse, where they will become huge, crusty loaves of delicious bread.\n@thephotosociety @natgeoimagecollection #Schwalm #Germany #sourdough' food baking cuisine dish bakery sourdough baker bun ingredient bread","['food', 'baking', 'cuisine', 'dish', 'bakery', 'sourdough', 'baker', 'bun', 'ingredient', 'bread']",0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
12,14,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74369872_498890787381337_221081533692240761_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=175e7aca30edc417d16e7eaafa858c46&oe=5E68F248,311,False,142918,"Photo by Saumya Khandelwal @khandelwal_saumya | Majuli, in Assam, India, is world’s largest inhabited river island, located on the Brahmaputra River. The island had a total area 1250 square kilometers in 1971, but was reduced to about one-third of its original size by 2016 due to soil erosion over the years. Located in the high rainfall belt, floods displace thousands of people and drown villages. #majuli #soilerosion'","['water', 'tree', 'coast', 'sea', 'adaptation', 'linens', 'wood', 'plant', 'sand', 'vacation']",water tree coast sea adaptation linens wood plant sand vacation,0.088432899082864,0.023891833755857725,0.049708259886660236,0,"Photo by Saumya Khandelwal @khandelwal_saumya | Majuli, in Assam, India, is world’s largest inhabited river island, located on the Brahmaputra River. The island had a total area 1250 square kilometers in 1971, but was reduced to about one-third of its original size by 2016 due to soil erosion over the years. Located in the high rainfall belt, floods displace thousands of people and drown villages. #majuli #soilerosion' water tree coast sea adaptation linens wood plant sand vacation","['water', 'tree', 'coast', 'sea', 'adaptation', 'linens', 'wood', 'plant', 'sand', 'vacation']",0.012501486577093601,0.012500076554715633,0.18777833878993988,0.012501396238803864,0.3505968153476715,0.012500769458711147,0.012500496581196785,0.2492995262145996,0.012501894496381283,0.13731922209262848
13,15,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75214680_200654507622696_8474549702993652966_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=8568456c0166f7a8980c10cefa3cdf58&oe=5E80A20B,3023,False,771071,"Photo by Keith Ladzinski @ladzinski | In search of ants and termites, a #pangolin is seen here moving through sparse grass at twilight on the sandy dunes of the Kalahari Desert. Pangolins are generally nocturnal, preferring to forage under the cover of darkness, especially during the warmer months. They are sadly among the most illegally trafficked animals on the planet, sold on the black market primarily for their #keratin scales—a substance that is identical to rhino horn and even to human fingernails. It's a sad and ignorance-driven consequence for such a remarkable creature. To see more photos of pangolins, please visit @ladzinski""","['sky', 'wildlife', 'organism', 'cloud', 'photography', 'wood', 'landscape', 'night', 'still', 'life', 'photography']",sky wildlife organism cloud photography wood landscape night still life photography,0.4771130573386349,0.23223476991626335,0.33018608488521195,1,"Photo by Keith Ladzinski @ladzinski | In search of ants and termites, a #pangolin is seen here moving through sparse grass at twilight on the sandy dunes of the Kalahari Desert. Pangolins are generally nocturnal, preferring to forage under the cover of darkness, especially during the warmer months. They are sadly among the most illegally trafficked animals on the planet, sold on the black market primarily for their #keratin scales—a substance that is identical to rhino horn and even to human fingernails. It's a sad and ignorance-driven consequence for such a remarkable creature. To see more photos of pangolins, please visit @ladzinski"" sky wildlife organism cloud photography wood landscape night still life photography","['sky', 'wildlife', 'organism', 'cloud', 'photography', 'wood', 'landscape', 'night', 'still', 'life', 'photography']",0.15691524744033813,0.011114485561847687,0.01111269649118185,0.011114927940070629,0.011112065054476261,0.7541798949241638,0.011113220825791359,0.011111987754702568,0.011113169603049755,0.011112315580248833
14,16,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/75123102_2940613505962352_1229854786136229049_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=c8f6c1e48712a1d928b09e970998be8e&oe=5E8AB3FA,732,False,308426,"Photo by Maggie Steber @maggiesteber | I have always been fascinated by the wind and its purpose in nature. Wind comes and goes, but where does it come from and where does it go? How does it grow in speed and force? \nOf course, there are scientific explanations: The sun actually makes the wind and makes it blow. But I like the idea of the wind being mysterious, coming gently out of nowhere to cool us off at night or speeding furiously with a hurricane or tornado. Some Native Americans believe the wind brings warnings or is a thing to avoid. After all, it carries smells so that animals know to run away when we or other predators are nearby. It can be our friend or our enemy. \nThis photo is part of a personal project in which I try to show wind in unexpected ways. I photographed a friend on a windy morning on Miami Beach, Florida, with a length of satin. I use fabrics and other indicators of wind velocity to find the emotional and physical aspects of wind in various situations. #ngwomenofvision #windproject #women'","['water', 'sky', 'sea', 'stock', 'photography', 'happy', 'fun', 'vacation', 'beach', 'hand', 'sunlight']",water sky sea stock photography happy fun vacation beach hand sunlight,0.19084373789537645,0.05623415533533072,0.11007798835934901,0,"Photo by Maggie Steber @maggiesteber | I have always been fascinated by the wind and its purpose in nature. Wind comes and goes, but where does it come from and where does it go? How does it grow in speed and force? \nOf course, there are scientific explanations: The sun actually makes the wind and makes it blow. But I like the idea of the wind being mysterious, coming gently out of nowhere to cool us off at night or speeding furiously with a hurricane or tornado. Some Native Americans believe the wind brings warnings or is a thing to avoid. After all, it carries smells so that animals know to run away when we or other predators are nearby. It can be our friend or our enemy. \nThis photo is part of a personal project in which I try to show wind in unexpected ways. I photographed a friend on a windy morning on Miami Beach, Florida, with a length of satin. I use fabrics and other indicators of wind velocity to find the emotional and physical aspects of wind in various situations. #ngwomenofvision #windproject #women' water sky sea stock photography happy fun vacation beach hand sunlight","['water', 'sky', 'sea', 'stock', 'photography', 'happy', 'fun', 'vacation', 'beach', 'hand', 'sunlight']",0.014287079684436321,0.01428932510316372,0.4992270767688751,0.014285743236541748,0.01428619958460331,0.014287939295172691,0.014287719503045082,0.3864748477935791,0.014287657104432583,0.014286372810602188
15,18,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74919594_427611701262500_8838957248517434913_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=c533726c9a8d2777be7891511d71ff41&oe=5E7372AB,885,False,232418,"Photo by Cristina Mittermeier @Mitty | I met Chief Raoni of the Kayapó people 20 years ago. Even before that, he had been at the forefront of the battle to save the Amazon rainforest from industrialization and deforestation. He has met with world leaders, and raised his voice in defense of Kayapó lands against the building of the Belo Monte hydroelectric dam, which forced thousands of indigenous people out of their homes when it became operational in 2016. He spoke up again in the wake of fires raging in the Amazon in a Guardian article: ""We, the peoples of the Amazon, are full of fear. Soon you will be too."" Indigenous people have a direct line to Earth\'s operating system. We would be wise to pay attention to his words. Follow me @Mitty for more from the front lines of the climate crisis and conservation movement. #Kayapo #WeAreIndigenous #leadership #nobelprize #Amazon'","['people', 'face', 'facial', 'expression', 'monochrome', 'black', 'and', 'white', 'head', 'skin', 'smile', 'forehead', 'wrinkle']",people face facial expression monochrome black and white head skin smile forehead wrinkle,0.1438125186403468,0.06798801567181378,0.098317816859227,0,"Photo by Cristina Mittermeier @Mitty | I met Chief Raoni of the Kayapó people 20 years ago. Even before that, he had been at the forefront of the battle to save the Amazon rainforest from industrialization and deforestation. He has met with world leaders, and raised his voice in defense of Kayapó lands against the building of the Belo Monte hydroelectric dam, which forced thousands of indigenous people out of their homes when it became operational in 2016. He spoke up again in the wake of fires raging in the Amazon in a Guardian article: ""We, the peoples of the Amazon, are full of fear. Soon you will be too."" Indigenous people have a direct line to Earth\'s operating system. We would be wise to pay attention to his words. Follow me @Mitty for more from the front lines of the climate crisis and conservation movement. #Kayapo #WeAreIndigenous #leadership #nobelprize #Amazon' people face facial expression monochrome black and white head skin smile forehead wrinkle","['people', 'face', 'facial', 'expression', 'monochrome', 'black', 'white', 'head', 'skin', 'smile', 'forehead', 'wrinkle']",0.011111431755125523,0.8999972343444824,0.011111244559288025,0.011111139319837093,0.011111139319837093,0.011111173778772354,0.011111139319837093,0.011111139319837093,0.011113141663372517,0.011111190542578697
16,19,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/77333045_279156906338718_6961075345082322870_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=77408d4fde13bacf814f0239775f0023&oe=5E6A5EDF,407,False,136999,"Photo by Natalie Keyssar @nataliekeyssar | Sarah Crosse teaches a dancehall workshop at the legendary Ripley-Grier Studios, in Manhattan. When I first started photographing Sarah seven years ago, she was a rising teenage dancehall queen in the Brooklyn scene  known for her incredible talent while also overcoming a great deal of adversity. Through the years of photographing this incredible young woman, I saw Sarah turn to dance through the tragedy of losing friends to violence, through the loss of family to illness, and through her own recovery when she was shot in the foot. Nothing can stop Sarah, and today she is a renowned choreographer, dancer, and teacher, and a mother who teaches women's empowerment through workshops both at home in New York and internationally—and graces stages and videos all over the world.""","['hair', 'fashion', 'hairstyle', 'crowd', 'black', 'hair', 'event', 'afro', 'human', 'fun', 'party']",hair fashion hairstyle crowd black hair event afro human fun party,0.08477041899168254,0.031266804947376506,0.052668250565098926,0,"Photo by Natalie Keyssar @nataliekeyssar | Sarah Crosse teaches a dancehall workshop at the legendary Ripley-Grier Studios, in Manhattan. When I first started photographing Sarah seven years ago, she was a rising teenage dancehall queen in the Brooklyn scene  known for her incredible talent while also overcoming a great deal of adversity. Through the years of photographing this incredible young woman, I saw Sarah turn to dance through the tragedy of losing friends to violence, through the loss of family to illness, and through her own recovery when she was shot in the foot. Nothing can stop Sarah, and today she is a renowned choreographer, dancer, and teacher, and a mother who teaches women's empowerment through workshops both at home in New York and internationally—and graces stages and videos all over the world."" hair fashion hairstyle crowd black hair event afro human fun party","['hair', 'fashion', 'hairstyle', 'crowd', 'black', 'hair', 'event', 'afro', 'human', 'fun', 'party']",0.012502042576670647,0.6374891996383667,0.012511815875768661,0.012500066310167313,0.012500066310167313,0.012500070035457611,0.012500066310167313,0.012500066310167313,0.26249659061431885,0.012500066310167313
17,20,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/75265173_774880042977440_2808822965474128850_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=0c9cbf00008a2d087eb1a7d6b6ef2079&oe=5E753E3C,1033,False,530918,"Photo by @drewtrush | The Snowy Range in southeastern Wyoming rises to 12,953 feet from the surrounding windswept steppe. Medicine Bow Peak shines in the distance.  #mountains #snowy #icecold'","['reflection', 'nature', 'water', 'natural', 'landscape', 'sky', 'wilderness', 'tree', 'mountain', 'morning', 'lake']",reflection nature water natural landscape sky wilderness tree mountain morning lake,0.32851437828178387,0.07935776292540524,0.17902040906795672,1,"Photo by @drewtrush | The Snowy Range in southeastern Wyoming rises to 12,953 feet from the surrounding windswept steppe. Medicine Bow Peak shines in the distance.  #mountains #snowy #icecold' reflection nature water natural landscape sky wilderness tree mountain morning lake","['reflection', 'nature', 'water', 'natural', 'landscape', 'sky', 'wilderness', 'tree', 'mountain', 'morning', 'lake']",0.010000781156122684,0.010000067763030529,0.010000535286962986,0.010000038892030716,0.01000317931175232,0.010001281276345253,0.909985363483429,0.010008552111685276,0.010000038892030716,0.010000154376029968
18,21,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74634285_626328291233922_8807211800541760723_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=9bad4d83e3d5f0f2c3f98d2d1bb23329&oe=5E86C728,379,False,184141,"Photo by Michaela Skovranova @mishkusk | This is a portrait of my friend Alice during a three-woman expedition into the wilderness along the South Coast Track, a treacherous hike along the southern edge of Tasmania, in Australia. As we learned on this journey, adventures don't go according to plan, equipment will fail, and the environment will present its harsh challenges. It's in moments like these that we get to challenge ourselves, to learn to trust our feet, encourage each other, and navigate our fears. And as my friend Alice would say: In the end, the most dangerous thing to do is to not do, to be too afraid to get out there in the first place.\n#tasmania #women #hiking""","['nature', 'natural', 'environment', 'wilderness', 'forest', 'tree', 'darkness', 'woodland', 'landscape', 'jungle', 'photography']",nature natural environment wilderness forest tree darkness woodland landscape jungle photography,0.1139403187143513,0.02911577168318353,0.06304559049565064,0,"Photo by Michaela Skovranova @mishkusk | This is a portrait of my friend Alice during a three-woman expedition into the wilderness along the South Coast Track, a treacherous hike along the southern edge of Tasmania, in Australia. As we learned on this journey, adventures don't go according to plan, equipment will fail, and the environment will present its harsh challenges. It's in moments like these that we get to challenge ourselves, to learn to trust our feet, encourage each other, and navigate our fears. And as my friend Alice would say: In the end, the most dangerous thing to do is to not do, to be too afraid to get out there in the first place.\n#tasmania #women #hiking"" nature natural environment wilderness forest tree darkness woodland landscape jungle photography","['nature', 'natural', 'environment', 'wilderness', 'forest', 'tree', 'darkness', 'woodland', 'landscape', 'jungle', 'photography']",0.01111566461622715,0.235292449593544,0.011112040840089321,0.011111215688288212,0.67580246925354,0.01111601758748293,0.011112659238278866,0.011111215688288212,0.01111278310418129,0.011113488115370274
19,22,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75629059_457804264749670_6479598478131543429_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=1&oh=b1544da816ab6ec78f1913e9539abb15&oe=5E813048,1368,False,587036,"Photo by @ronan_donovan | A mother wolf returns to her den and greets her only pup. Arctic wolves have smaller litter sizes than their southern cousins, a result of the harsh environment they inhabit. Hop on over to @ronan_donovan to see a fun video of this little wiggly pup.'","['canidae', 'wildlife', 'irish', 'wolfhound', 'sheep', 'carnivore', 'sheep', 'mountain']",canidae wildlife irish wolfhound sheep carnivore sheep mountain,0.36323832789437405,0.10509333947914266,0.20835133484523521,1,"Photo by @ronan_donovan | A mother wolf returns to her den and greets her only pup. Arctic wolves have smaller litter sizes than their southern cousins, a result of the harsh environment they inhabit. Hop on over to @ronan_donovan to see a fun video of this little wiggly pup.' canidae wildlife irish wolfhound sheep carnivore sheep mountain","['canidae', 'wildlife', 'irish', 'wolfhound', 'sheep', 'carnivore', 'sheep', 'mountain']",0.02000006102025509,0.02000006102025509,0.02000006102025509,0.6200001239776611,0.020000366494059563,0.020000532269477844,0.2199982851743698,0.02000006102025509,0.020000211894512177,0.02000024914741516
