,Index,display_url,comments,is_video,likes,caption,labels
338,362,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69945309_2487391018211939_7149141807229910253_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=b5894c79365ac589001224ed9df9e7a0&oe=5E669B3D,1030,FALSE,266916,"Photo by Brent Stirton @brentstirton | Benin/Burkina Faso border, May 2019: Three mud-spattered young men emerge exhausted from a day of waist-deep mud fishing in a lake where fishing is banned for conservation reasons. The villagers of Sanjou live on the edge of Pendjari National Park, and they are permitted to engage in this fishing festival for only three days every three years. All the villagers bring nets and baskets, and within moments it’s a mud-soaked frenzy, with over 3,000 people in the water. Fishing camps are banned within the park and in border areas, as they often become poaching camps. Fish populations also desperately need\nto recover from unrelenting commercial operations. The park employs locals for all its work as a means of compensation, and there seems to be understanding as a result. Pendjari anchors the transnational West-Arly–Pendjari reserve, which covers 35,000 square kilometers. This is the largest remaining intact ecosystem in West Africa and is still in a state of mismanagement. The nonprofit African Parks hopes to resolve that by initially addressing Pendjari while working alongside the government of Benin, which has invited the group in. This image is part of coverage for a story on @africanparksnetwork for an upcoming issue of @natgeo magazine. #conservation #fishing #benin #fishing #africa'","['People', 'Adaptation', 'Human', 'Photography', 'Tribe', 'Statue', 'Art']"
339,363,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70877681_963313487373541_1105953302287912724_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=8515e3dfb6a30ebde7ab7d7608275b0e&oe=5E6A5A50,763,FALSE,311295,"Photo by Simon Norfolk @simonnorfolkstudio I The Yemeni island of Socotra (Arabic: سُقُطْرَى\u200e Suquṭra) is located 150 miles (240 km) east of the Horn of Africa and 240 miles (380km) south of the Arabian Peninsula. There are more than 50 caves on Socotra, but Hoq cave, located on the northeast side of the island, is perhaps the biggest and most well known. Since being ""discovered"" by the Socotra Karst Project in 2000, a range of Indian, South Arabian, Ethiopian, Greek, and Bactrian inscriptions have been found here, along with images dating from the first century B.C.E. to the sixth century C.E. In addition, several incense burners, shells, torches, pottery fragments, and a wooden tablet inscribed in Palmyra have also been found. Such an array of finds points to evidence of ancient seafarers visiting Socotra as part of an early Indian Ocean trade network. Follow me @simonnorfolkstudiofor updates, outtakes, unpublished, and archive material. #Socotra #landscape #soqotra #documentaryphotography #simonnorfolkstudio'","['Formation', 'Rock', 'Cave', 'Geology', 'Erosion', 'Geological phenomenon', 'Lava cave', 'World', 'Landscape', 'Coastal and oceanic landforms']"
340,364,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/70262430_230710307895453_8467733092743467742_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=29ab10ef63f7648e5945c647254d0293&oe=5E7DBD52,2724,FALSE,701285,"Photo by Ken Geiger @kengeiger | On a recent road trip through Wyoming, I watched this thunderstorm build on my northern horizon. I was traveling south on two wheels, and for over an hour I could see the storm building in my rearview mirror. Finally, a bend in the road allowed me to look over my shoulder—time to stop and take out the camera! The image was made on an infrared camera, making a black-and-white photograph that accentuates clouds and adds drama to the landscape. #blackandwhitephotography #wyoming To explore more images of the world follow @KenGeiger'","['Sky', 'Cloud', 'White', 'Black', 'Black-and-white', 'Monochrome photography', 'Daytime', 'Cumulus', 'Natural landscape', 'Atmosphere']"
341,366,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69803025_430660394474696_1249433943899688349_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=c8cc546412fe62bf84f63823287d5ed1&oe=5E6F669D,1223,FALSE,400773,"Photo by Joel Sartore @joelsartore | A freshwater stingray camouflages itself perfectly in the flooded pastures of Barra Mansa Ranch in Brazil’s Pantanal region. Used for self-defense, the stinger is tipped with barbs that can rip through flesh when withdrawn. Each spine has grooves underneath that contain protein-based venom. The spines are constantly being shed and replaced, allowing the stingray to sometimes have two stingers, as a new stinger grows in to replace the older one. To see this species’ Photo Ark portrait, follow me @joelsartore. #stingray #freshwater #camouflage #Pantanal #PhotoArk'","['Green sea turtle', 'Sky', 'Olive ridley sea turtle', 'Tropics', 'Wildlife', 'Sea', 'Landscape', 'Sand', 'Sea turtle', 'Underwater']"
342,367,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69424349_564451240962339_773669617432679504_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=151cdaa9bffa0a82d966f854bd4e3bf2&oe=5E8A570D,1250,FALSE,465784,"Photo by Keith Ladzinski @ladzinski | Early morning over the foggy vineyards of Cronenwett Farms in Paw Paw, Michigan. The moderate temperature and proximity to Lake Michigan make this region ideal for growing a wide variety of fruit and vegetables. Agriculture is a multibillion-dollar industry for the state and a key economic driver. Michigan is second only to California in agricultural diversity.'","['Nature', 'Lavender', 'Atmospheric phenomenon', 'Sky', 'Field', 'Morning', 'Natural landscape', 'Purple', 'Tree', 'Mist']"
343,368,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69449067_103236107711092_7449788766312443153_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=054a570edc93f4c12706325816afa63f&oe=5E69493D,544,FALSE,228820,"Photo by Robbie Shone @shonephoto | In 2015 I took part in the first @greenland_caves expedition to northeast Greenland. That original expedition was full of adventure: We flew as far as we could in a Twin Otter to a tiny landing strip on a sandy spit of land in the middle of nowhere. We inflated a boat to cross a 20-kilometer-wide lake, and then hiked for three days to get to some small, seemingly insignificant caves near the top of the world. At the time, we didn’t know it would become a ""recce"" expedition that would lead to more research. Project leader Gina Moseley collected samples of cave calcite to reconstruct records of past climate change. The data proved important, resulting in a prestigious Austrian FWF Start prize, which enables the research to continue for another six years. On July 3, 2019, nine people set off on an interdisciplinary expedition back to 80’N.'","['Mountainous landforms', 'Aerial photography', 'Mountain range', 'Mountain', 'Sky', 'Geology', 'Wilderness', ""Bird's-eye view"", 'Geological phenomenon', 'Ridge']"
344,369,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/70539148_134693594519839_2875649322030474278_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=c0ccfc61db37107d4c8cb29667f74285&oe=5E859179,977,FALSE,211737,"Photo by Michael Christopher Brown @michaelchristopherbrown | The Old City of Jerusalem is not only a holy place for several of the world’s religions, but a good place to meet people from around the world. Here, in the Muslim Quarter, Palestinian shoppers mix with foreigners as Israeli soldiers stand guard. #jerusalem #old city'","['People', 'White', 'Photograph', 'Monochrome', 'Black-and-white', 'Snapshot', 'Monochrome photography', 'Photography', 'Child', 'Family']"
345,370,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/69838425_105439437448131_3338162676002731695_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=f32c54033997769903b8590263f86f9d&oe=5E7103F5,908,FALSE,324820,"Photo by Melissa Farlow @melissafarlow | The largest intact rainforest in the world is again threatened by logging.  Alaska’s Tongass National Forest's 16.7 million acres contain large swaths of pristine old-growth forest that may no longer be protected if the president’s instructions are put into effect. Wildlife is adversely affected when logging roads running through clear cuts leave no cover for bears, and there is a negative effect on the health of the rivers where salmon spawn. Sadly, protections for the forest that have held up in courts for that past 20 years may be soon dismissed. @thephotosociety @natgeofineart @natgeoimagecollection #alaksa #tongass #forest""","['Natural landscape', 'Nature', 'Wilderness', 'Mountainous landforms', 'Highland', 'Mountain', 'Natural environment', 'River', 'Water resources', 'Reflection']"
346,371,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/70552301_1039121883087570_149034440238576306_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=7814a4916e6f020cf2cf745979778fac&oe=5E84C98F,1153,FALSE,349902,"Photos by Carlton Ward Jr. @carltonward | There will not be a physical path to recovery for the Florida panther without the conservation of Florida\'s working ranches that comprise nearly one-sixth of the state. Well-managed Florida ranches support a diversity of wildlife and habitats rivaling public preserves, yet nearly all of Florida\'s working lands are threatened by development that is consuming green space at a rate of 100,000 acres per year. One of the best things we can do for the Florida panther and other endangered wildlife is support land conservation programs that give ranchers alternatives to development. Read more in the new National Geographic article by @douglas_main (link in my bio).\nHere Florida ranchers gather a herd of historic “cracker cattle,"" descendants of animals brought over from Spain in 1521, at sunrise on Buck Island Ranch. Studies here, by Archbold Biological Station, show that well-managed ranching can help clean water for the Everglades, and that grazing at the right intensity can increase the net carbon sequestration by grasses in soil. Second photo: Cary Lightsey, left, and Kenny Raney, center, move cattle through a parting chute at the Lightsey Ranch near Lake Kissimmee, Florida. This area in the Everglades Headwaters gets more than 50 inches of rainfall annually and is critical to the watershed and Florida Wildlife Corridor. Lightsey is from a family that has been ranching in Florida since the mid 1800s. He has protected nearly 90 percent of his land by working with organizations like the Nature Conservancy and believes that the Florida panther can help show why we need to conserve more land. @insidenatgeo @archboldstation @pathofthepanther #FloridaWild #ranch #KeepFLWild'","['Grassland', 'Horse', 'Steppe', 'Prairie', 'Ecoregion', 'Pasture', 'Sky', 'Grass', 'Wrangler', 'Trail riding']"
347,372,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70978177_171906803945421_4485335194229096836_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=7849b36632f521372967645682aff615&oe=5E8C98B6,744,FALSE,196437,"Photo by David Guttenfelder @dguttenfelder | Kerouac. Bess and Harry Truman in their Chrysler New Yorker. A burned-out Steinbeck in his pickup. Zelda and F. Scott Fitzgerald\'s ""Rolling Junk"" cruise. Since 1903, when Horatio Jackson bounced along with his bedroll and his bulldog Bud in a red 20-horsepower Winton touring carriage he named Vermont—the first successful U.S. cross-country journey by car—Americans have taken to the automobile and the open road. The road is a time for remembering and forgetting, for moving ahead and getting lost on purpose, where the journey is the destination. So it has been with us. A few days into our journey, we left Mojave, California, in search of salt flats and scorched sand and found our way into the empty Panamint Valley. At the cut-off toward Death Valley, we pulled off for a minute and stared down the long highway shimmering in the evening heat. We\'d done the math and thought we could make it to the next charging station before our electric vehicle\'s power drained. But that\'s not the same as being certain. We forged on. The road is a place of transitions and choices. The best path isn\'t always obvious. We are crossing the country in a series of electric cars, trying to chart our progress toward a cleaner-energy future. Text by Craig Welch @craigwelch.  Follow us for regular stops along the way. #roadtripto2070'","['Landscape', 'Geology', 'Line', 'Ecoregion', 'Tree', 'Sand', 'Desert', 'Grass', 'Road', 'Mountain']"
348,373,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/69717762_917250855307549_6423950397129024500_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=5591c23ff0f8a8e528ebc36a9c269f19&oe=5E71DA7F,1858,FALSE,371610,"Photo by Mattias Klum @mattiasklumofficial | A Geoffroy's spider monkey, in the rainforest of Osa Peninsula, Costa Rica. This amazing and endangered primate has a range from Mexico to Panama. This is the largest of the monkeys of Costa Rica, with males averaging 8.2 kg (18 lb) and females averaging 7.7 kg (17 lb). It has long, slim arms and a long, prehensile tail.  #savetherainforest #conservation #spidermonkey #osapeninsula #costarica""","['Vertebrate', 'Mammal', 'New World monkey', 'Organism', 'Primate', 'Tufted capuchin', 'Old world monkey', 'Spider monkey', 'Titi', 'Terrestrial animal']"
349,374,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69599659_230006517966919_1655076157466391824_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=58108ba4fedaec68cff636760f5abb7d&oe=5E8195E3,664,FALSE,200790,"Photo by Katie Orlinsky @katieorlinsky | Nikolai and Svetlana Yaglovsky, an Evens indigenous couple, check their salmon nets on the Kolyma River near Cherskiy, Siberia. The pair still makes a living hunting and fishing in the area surrounding their remote cabin, but over the years some of their neighbors have been forced to move into town. Thawing permafrost is undermining riverfront houses and making the landscape harder to navigate. It is also causing ice cellars (homemade freezers dug into permafrost) to flood and food to spoil. Over centuries people and communities in the Arctic have used ice cellars to safely store fish and meat that will feed them through the long winters ahead. Permafrost thaw is seriously challenging this practice, and as a result, changing the way of life for people from Siberia to Alaska. Soon, the rest of the planet may also feel the impact. Scientists have recently confirmed that permafrost is thawing much faster than expected, releasing carbon gases that could drastically speed up climate change.'","['Wilderness', 'Water resources', 'Water', 'River', 'Sky', 'Lake', 'Reservoir', 'Recreation', 'Tourism', 'Bank']"
350,375,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70484592_2488119921407632_5252371194531992244_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=697b3b1d598e31bf8de15de53e8f3af2&oe=5E6B51D8,3478,FALSE,609945,"Photo by Thomas Peschak @thomaspeschak | The mystery of the Galápagos shrinking iguana: In lean times, when food is scarce, marine iguanas are able to shrink their skeleton and reduce their size by up to 20%. Smaller animals require less energy, and the odds of surviving tough times increases. When food (mainly seaweed) becomes abundant again, their skeletons can regrow. Follow @thomaspeschak for more close encounters with marine iguanas.'","['Green sea turtle', 'Turtle', 'Sea turtle', 'Reptile', 'Marine biology', 'Organism', 'Underwater', 'Marine iguana', 'Adaptation', 'Olive ridley sea turtle']"
351,376,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71201995_903478426706004_6217488898642319870_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=ba1a6b3b062fc9cdfcc9d6fa625259d7&oe=5E744603,808,FALSE,224478,"Photo by Cory Richards @coryrichards | Mustang, a former kingdom in north-central Nepal, is home to one of the world’s great archaeological mysteries. Hidden within the Himalaya on walls deeply cleaved by the Kali Gandaki River are an extraordinary number of human-built caves, also known as the ""sky caves."" No one knows who dug them. Or why. Or even how people climbed into them. Pictured here is daily life against the backdrop of the caves. #followme @coryrichards for more #travel #culture and #mystery from around the world.'","['Historic site', 'Wadi', 'Geological phenomenon', 'Tourism', 'Ancient history', 'Ruins', 'Formation', 'Rock', 'Badlands']"
352,377,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/70119855_192872575053799_2781915968686046176_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=1ef797fdec81a08841610939a5a9adce&oe=5E7EDF32,1529,FALSE,438997,"Photo by @ciriljazbec // Sponsored by @feelslovenia // Zelenci nature reserve is a magical place along the northern edge of Triglav National Park in Slovenia. I frequently travel the world on assignments, but places like this are just around the corner from my home. I have to pinch myself often in awe of where I live and the places I am able to visit on weekend trips around my homeland. I took this photo at sunset as we enjoyed the light summer breeze and peacefulness of the reserve. We walked along the wooden footbridge and were embraced by pristine nature and the incredible emerald green lake. The many places like Zelenci are one reason why I love living in Slovenia. There is a lot of opportunity to connect with nature and feel gratitude for our amazing environment. // From mountain lakes to crystal clear rivers and secret waterfalls, Slovenia is a land shaped by water. Our waters of well-being are rich in minerals and nutrients and good for bathing and drinking. Immerse yourself @feelslovenia.'","['Natural landscape', 'Nature', 'Water', 'Water resources', 'Green', 'Wilderness', 'Lake', 'Nature reserve', 'Natural environment', 'River']"
353,378,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69611368_527891644693590_7038522570766452461_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=3be855d01eac9b27fdf7cbdb512d90ab&oe=5E7AA509,539,FALSE,229897,"Photo by William Albert Allard @williamalbertallard | Buckaroos drive a herd of cattle on the Quarter Circle A ranch in northeastern Nevada.  All the locals referred to the ranch as the Circle A, dropping the part that more accurately described the brand. Instead of a full circle around the letter A, the brand burned into the hips of those white-faced Herefords had just a crescent, or a quarter of a circle, burned over the A. I remember the drive taking two or three days, and we stayed in several line camps scattered out over an awful lot of country.  In those days, I was carrying my own saddle much of the time.  I was not then nor now a horseman, but I could stay on and work off a decent, well-mannered horse. It’s really hard to do good work while photographing off a horse, to get into the position one might want. But it was the best way by far to get close to my subject, and I enjoyed it.  And the cowboys and buckaroos respected the fact I tried. For more images of the American West and other assignments spanning a five-decade career follow me @williamalbertallard.\n#cowboy #west #cattledrive #cattle #horse'","['Herd', 'Sky', 'Bovine', 'Pasture', 'Grassland', 'Grazing', 'Ranch', 'Herding', 'Ecoregion', 'Cloud']"
354,379,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/71037620_665581253963007_8871750967478277254_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=4194cd716d8cd04549ec2c7b46348ade&oe=5E81ED41,1363,FALSE,461757,"Photo by Brian Skerry @brianskerry | A great white shark swims over the seafloor in the waters off South Australia. Imagine a land predator the size of a pick-up truck hunting in places like California or Cape Cod. We would know everything there is to know about such an animal, yet because of the challenges of ocean science, great white sharks remain somewhat enigmatic, with much of their behavior and even population numbers unknown. \nDo you have an interest in exploring the sea and experiencing marine wildlife? Follow @BrianSkerry to learn more.  #sharks #greatwhitesharks #australia'","['Fish', 'Underwater', 'Shark', 'Marine biology', 'Great white shark', 'Cartilaginous fish', 'Tiger shark', 'Lamniformes', 'Carcharhiniformes', 'Lamnidae']"
355,380,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69590383_2432400253672137_3754548625403955437_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=01c8a7f69c3ed41e678af48d3361238f&oe=5E8B7B6B,1294,FALSE,461695,"Photo by @beverlyjoubert | “My final post of the day in this takeover of @natgeo, and I’m finishing with a picture by Beverly Joubert of an African elephant, Loxodonta Africana, pulling on a tree branch to graze under the setting sun in Botswana.\n\nI am really grateful to @natgeo for handing over the reins of their feed to help raise awareness of trees, and show just how beautiful they are but also highlight how important they are to the Earth, and to all of us.\n\nThank you to everyone who has been posting their own images from their own communities. I’ll be heading over to @sussexroyal to report some of my favourites. Thank you, and remember to keep #LookingUp!” - Prince Harry, The Duke of Sussex @sussexroyal'","['Tree', 'Wildlife', 'Sky', 'Atmospheric phenomenon', 'Morning', 'Branch', 'Sunlight', 'Sunrise', 'Backlighting', 'Plant']"
356,381,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69936733_498382187608755_619624186584562520_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=7ce2cc612b842858ad3c876a6d7c71d2&oe=5E65AA36,511,FALSE,258356,"Photo by @ismailferdous | “This stunning shot from Ismail Ferdous shows the real beauty of a Canadian forest canopy—I thought it was breathtaking. I love being able to share these images with everyone, and hopefully get more people #LookingUp.” –Prince Harry, The Duke of Sussex @sussexroyal \nThis photo was taken in MacMillan Provincial Park in Cathedral Grove, British Columbia, Canada.\n...\nToday The Duke of Sussex is guest-editing the @natgeo feed, part of an effort to raise awareness around the Queens Commonwealth Canopy, in which almost 50 countries have dedicated indigenous forest for conservation or have committed to planting millions of new trees to combat climate change. \nThe images posted today are all ‘looking up’ at trees from below to highlight the vital role trees play in the Earth’s ecosystem. Post your images of trees, add #lookingup, and at the end of the day, The Duke will share a selection of the most beautiful images that you post from across the world on @sussexroyal Instagram stories.'","['Tree', 'Nature', 'Natural environment', 'Forest', 'Woody plant', 'Vegetation', 'Plant', 'Woodland', 'Nature reserve', 'Temperate broadleaf and mixed forest']"
357,382,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70520099_2357637627885812_7799197382049576325_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=baa1fb8be1f7e83f9e8a7e5cf46c83c2&oe=5E65AE9C,1071,FALSE,359048,"Photo by @franslanting | “Baobab trees are my all-time favourite. There’s something so unique and special about them—which is why I’ve been a bit cheeky and included them twice in my takeover today! This giant of the African forest is the tree of life, supporting everything from the largest mammals to the tiniest creatures. I especially love #LookingUp and seeing them in Botswana, where Frans Lanting has taken this beautiful picture.” –Prince Harry, The Duke of Sussex @sussexroyal\n\nFrans’s photograph was taken on Kubu Island in Makgadikgadi Pans, Botswana.\n\nPlease keep sharing your own #LookingUp images from your own community, and at the end of the day The Duke will be sharing some of his favourites on @sussexroyal Instagram stories.\n...\nToday, The Duke of Sussex @sussexroyal is guest-editing the @natgeo feed, in an effort to raise awareness around Queens Commonwealth Canopy, in which almost 50 countries have dedicated indigenous forest for conservation or have committed to planting millions of new trees to combat climate change. \nThe images being posted today are all ‘looking up’ at trees from below to highlight the vital role trees play in the Earth’s ecosystem. Post your images of trees, add #lookingup, and at the end of the day, The Duke will share a selection of images that you post from across the world on @sussexroyal Instagram stories'","['Tree', 'Woody plant', 'Branch', 'Trunk', 'Plant', 'Adansonia', 'Root', 'Plant community', 'California live oak', 'Rock']"
358,383,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70809173_465850140954948_4256090190234620243_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=6ff5bb047a013bc6cd8048cfc2651d92&oe=5E6C72C4,1961,FALSE,641177,"Photo by @simoncroberts | “The autumn colours in the U.K. are always beautiful, and I just had to include something to show them off. Thanks to Simon Roberts for sharing this. It was taken at the National Arboretum, which makes it even more special.” —Prince Harry, The Duke of Sussex @sussexroyal\n\nSelected by The Duke for the #LookingUp campaign with @natgeo, Simon’s image was taken at the National Arboretum, in Gloucestershire, England, which is a year-round centre of remembrance for those who have served their country. \nPlease keep sharing your own #LookingUp images from your own community, and at the end of the day The Duke will be sharing some of his favourites on @sussexroyal Instagram stories.\n...\nToday, The Duke of Sussex @sussexroyal is guest-editing the @natgeo feed, in an effort to raise awareness around Queens Commonwealth Canopy, in which almost 50 countries have dedicated indigenous forest for conservation or have committed to planting millions of new trees to combat climate change. \nThe images being posted today are all ‘looking up’ at trees from below to highlight the vital role trees play in the Earth’s ecosystem. Post your images of trees, add #lookingup, and at the end of the day, The Duke will share a selection of images that you post from across the world on @sussexroyal Instagram stories'","['Tree', 'Leaf', 'Autumn', 'Red', 'Maple leaf', 'Woody plant', 'Maple', 'Deciduous', 'Plant', 'Branch']"
359,384,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/70175660_1531338857008192_8039448031366428783_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=0a70e920d34f32af50e790dc4bcdcfed&oe=5E746361,718,FALSE,280192,"Photo by @peteressick | “I absolutely love this from Peter Essick. It is a stunning view of a strangler fig as it twists around another tree to head upwards toward the sun, precisely why it got its name! Thanks for sharing this, Peter, and for #LookingUp” - Prince Harry, The Duke of Sussex @sussexroyal\n\nPeter’s image was taken in the Yidney Scrub Rainforest on Fraser Island, Australia.\n\nToday The Duke of Sussex @sussexroyal is guest-editing the @natgeo feed, in an effort to raise awareness around Queens Commonwealth Canopy, in which almost 50 countries have dedicated indigenous forests for conservation or have committed to planting millions of new trees to combat climate change.\n\nThe images being posted today are all ‘looking up’ at trees from below to highlight the vital role trees play in the Earth’s ecosystem. Post your images of trees, add the #lookingup, and at the end of the day, The Duke will share a selection of the most beautiful images that you post from across the world on @sussexroyal Instagram stories.'","['Tree', 'Jungle', 'Vegetation', 'Natural environment', 'Forest', 'Rainforest', 'Nature reserve', 'Valdivian temperate rain forest', 'Old-growth forest', 'Woody plant']"
360,385,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/70331904_2658915887492683_1827158588621781061_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=6d3f542a1b7a48093f57ca602033d9b8&oe=5E65E1FA,1770,FALSE,495239,"Photo by @sussexroyal | We are pleased to announce that Prince Harry, The Duke of Sussex @sussexroyal is guest-curating our Instagram feed today! “Hi everyone! I’m so happy to have the opportunity to continue working with @NatGeo and to guest-curate this Instagram account it’s one of my personal favourites. Today I’m in Liwonde National Park, Malawi an important stop on our official tour of southern Africa, planting trees for the Queens Commonwealth Canopy. As part of this takeover, I am inviting you to be a part of our ‘Looking Up’ social campaign. To help launch the campaign, here is a photograph I took today here in Liwonde of Baobab trees. “#LookingUp seeks to raise awareness of the vital role trees play in the Earth’s ecosystem, and is an opportunity for all of us to take a moment, to appreciate the beauty of our surroundings. So, join us today and share your own view, by looking up! Post images of the trees in your local community using the hashtag #LookingUp. I will be posting my favourite images from @NatGeo photographers here throughout the day, and over on @sussexroyal I will be sharing some of my favourite images from everything you post. I can’t wait to see what you see when you’re #LookingUp 🌲 🌳” ••• His Royal Highness is currently on an official tour to further the Queens Commonwealth Canopy, which was launched in 2015. Commonwealth countries have been invited to submit forests and national parks to be protected and preserved as well as to plant trees. The Duke has helped QCC projects in the Caribbean, U.K., New Zealand, Australia, Botswana, Malawi, and Tonga. Now, almost 50 countries are taking part and have dedicated indigenous forests for conservation and committed to planting millions of new trees to help combat climate change.\n\nThe Duke’s longtime passion for trees and forests as nature’s simple solution to the environmental issues we face has been inspired by the work he has been doing on behalf of his grandmother, Her Majesty Queen Elizabeth II, for many years.'","['Tree', 'Branch', 'Trunk', 'Woody plant', 'shellbark hickory', 'Plant', 'Twig', 'Botany', 'Wildlife', 'Sky']"
361,386,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70254525_781466865620459_1546769074071626549_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=2ec5ae56890fc24d13f1d6ac6c4a0c00&oe=5E86605A,746,FALSE,320670,"Photo by Cristina Mittermeier @mitty | This image is a study in patience at the edge of the sea. I waited on the ice as the Arctic sun dipped below the horizon and the molten gold of sunset saturated the twilight. Knowing that his village and his dogs depend on his aim, Naimanngitsoq Kristiansen, a traditional Inuit hunter in Greenland, also kept his watch, waiting for harp seals or a walrus to come near. Naimanngitsoq depends on the seal and the walrus, as they depend on the ocean his ability to hunt can mean the difference between life or death. Patience is a necessary part of that process. As sea ice melts and the potential for new shipping routes are opened up in the North Atlantic, Greenland has become a topic of debate for world leaders. I wonder what the future looks like for men like Naimanngitsoq. Follow me @Mitty for more stories about the incredible perseverance of the people who live in some of the most extreme climates on Earth. #TheWatersEdge #Strength #Greenland #Arctic'","['People in nature', 'Sky', 'Winter', 'Arctic', 'Snow', 'Freezing', 'Natural environment', 'Ice', 'Cloud', 'Ice cap']"
362,387,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/71692783_762011664237313_7319435908308009499_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=4f2ac5c824df783b2a6b451b7dc62b24&oe=5E7B2DA2,2447,FALSE,619191,"Photo by Ira Block @irablockphoto | A young girl with her nomadic family's goats in northern Mongolia, near Lake Khovsgol. These goats are the source of Mongolian cashmere, some of the finest in the world. The goats are painlessly sheared in late winter and early spring by the following fall, the wool has grown back. #followme @iralbockphoto to see more images from around the world. #goat #cashmere #mongolia #irablock""","['Canidae', 'Sheep', 'Smile', 'Sheep', 'Sporting Group', 'Happy', 'Farm']"
